,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
224083,4.940519999999999,52.3594,4.90289,52.37509,124571.65114239953,485816.59191918117,122019.96875344214,487578.77165597613,23,weekday
224091,4.8745199999999995,52.37343,4.93278,52.35244,120086.790974981,487407.3639107701,124039.54835006497,485045.47916133516,23,weekday
224093,4.9496199999999995,52.355109999999996,4.86085,52.30315,125188.66060763801,485335.49185225595,119099.11058180543,479594.53994076315,23,weekday
224088,4.9142,52.35693,4.92937,52.36958,122776.94380152567,485553.1476207767,123819.26962208236,486953.98994652065,23,weekday
224094,4.89551,52.364670000000004,4.828180000000001,52.34691,121509.55742835824,486422.7950739169,116908.37278014226,484480.02213619475,23,weekday
224096,4.86345,52.34511,4.89537,52.34928,119310.17533990488,484261.7994342137,121488.40213796301,484710.52639929234,23,weekday
226161,4.874230000000001,52.369820000000004,4.83932,52.3639,120064.19945830622,487005.84459778795,117681.72641440798,486364.5718551718,23,weekday
226149,4.83692,52.383990000000004,4.8499099999999995,52.39162,117535.22985332628,488601.07713571406,118425.90564258756,489443.37770389643,23,weekday
226169,4.89307,52.3836,5.00136,52.35416,121357.72613890999,488530.1357643084,128712.96851753404,485209.7704851911,23,weekday
226168,4.87332,52.39085,5.01107,52.34953,120018.81792639685,489346.1463971915,129371.8200963776,484691.14424674906,23,weekday
226166,4.9040099999999995,52.37298,4.89466,52.40344,122094.67058794443,487343.4972672866,121480.9822772626,490736.86758527585,23,weekday
226175,4.90586,52.36694,4.8403599999999996,52.36766,122216.19011726188,486670.6298196151,117755.7201033313,486782.38384926773,23,weekday
226170,4.945819999999999,52.31172,4.98527,52.36461,124900.38618897532,480509.3791512894,127623.23426962802,486378.4293349248,23,weekday
226165,4.924119999999999,52.359770000000005,4.89083,52.36162,123454.74865406091,485864.77053514484,121188.47104490746,486085.6163074307,23,weekday
226153,4.93938,52.36015,4.9302,52.36582,124494.5100632451,485900.51843496744,123873.1581674448,486535.28350742883,23,weekday
226180,4.85056,52.39124,4.94372,52.34233,118469.83801049118,489400.76981768955,124778.01458934562,483915.9951821168,23,weekday
226163,4.87328,52.37085,4.90348,52.35775,120000.31372833211,487120.9037217748,122047.26833200232,485649.2029522258,23,weekday
226173,4.86963,52.378640000000004,4.92422,52.37324,119757.93168195384,487989.4109642447,123471.1344987128,487363.4415752454,23,weekday
226176,4.86067,52.34363,4.8871400000000005,52.37077,119119.5458483034,484098.5038500297,120944.14654500494,487105.3994203558,23,weekday
226178,4.84103,52.361470000000004,4.87962,52.35585,117796.16128385214,486093.32499582757,120420.39201294523,485448.9194758955,23,weekday
226183,4.861280000000001,52.360279999999996,4.82762,52.37514,119174.55566329871,485950.72034675145,116894.46692710504,487621.25103744696,23,weekday
228899,4.85642,52.38497,4.83542,52.351000000000006,118863.62162243796,488700.2118748669,117405.16034690602,484931.3038515854,23,weekday
228908,4.9362900000000005,52.35055,4.8608199999999995,52.34848,124277.37840073626,484833.6988510443,119133.68625001496,484638.0513988639,23,weekday
228912,4.91395,52.35734,4.96239,52.31671,122760.21076842876,485598.8765673968,126033.59956969394,481057.82808411977,23,weekday
228886,4.86803,52.36606,4.879580000000001,52.36442,119638.96034020446,486590.5034001903,120424.34542857157,486402.4597356077,23,weekday
228897,4.90141,52.348440000000004,4.8592699999999995,52.32356,121899.31262262787,484614.29048700037,119007.88153031515,481866.17066587025,23,weekday
228882,4.86529,52.38497,4.87253,52.381190000000004,119467.4935313703,488695.82557359117,119957.40781735662,488271.725447077,23,weekday
228898,4.924869999999999,52.36213,4.923830000000001,52.34453,123507.51305972693,486127.02511818183,123424.15406759406,484169.2513881494,23,weekday
228909,4.8929,52.400459999999995,4.871230000000001,52.36848,121358.94872785707,490406.11731584126,119858.82722254764,486858.20281514537,23,weekday
228920,4.87804,52.364940000000004,4.92224,52.334590000000006,120319.85956160919,486461.05217367463,123308.71343092406,483063.9956125156,23,weekday
228905,4.93527,52.36373,4.8613,52.36449,124217.02582084696,486300.57813650125,119179.31702564866,486419.1259693613,23,weekday
228893,4.89387,52.35409,4.93149,52.37085,121389.84186093479,485246.39405635156,123964.53904883865,487094.3843476552,23,weekday
228911,4.94157,52.39647,4.89736,52.367059999999995,124668.53914834087,489940.6903182983,121637.36118269578,486687.86024621356,23,weekday
228916,4.93532,52.35425,4.869759999999999,52.3252,124213.85543422244,485245.78317192313,119724.33528127566,482043.48373461457,23,weekday
228906,4.91478,52.35645,4.899030000000001,52.3715,122816.10737104874,485499.48375429993,121754.42903448801,487181.1006521257,23,weekday
228910,4.94066,52.36797,4.90797,52.368159999999996,124587.06264374754,486770.0587118751,122360.79591611118,486805.41839621315,23,weekday
228932,4.8401,52.355140000000006,5.00875,52.35082,117727.49662963043,485389.5122426787,129214.49553867927,484835.49664348515,23,weekday
228929,4.88,52.3552,4.90196,52.34257,120445.77344416309,485376.41757045477,121932.4155437926,483960.92847010616,23,weekday
228919,4.8627,52.3636,4.85369,52.367740000000005,119273.95678450984,486319.4111901603,118663.6489873544,486784.5179411869,23,weekday
228925,4.88825,52.4043,4.83962,52.38709,121045.42768275569,490835.5389969157,117721.65677923714,488944.5997445403,23,weekday
231101,4.86051,52.303259999999995,4.9567,52.317190000000004,119076.00948500534,479606.9470890437,125645.94116213128,481113.5224496039,23,weekday
231107,4.89262,52.356320000000004,4.82078,52.381640000000004,121306.37514565485,485495.09017506376,116434.3488768949,488348.0767222543,23,weekday
231106,4.86698,52.385090000000005,4.899030000000001,52.37157,119582.64506574886,488708.34981571283,121754.48149737624,487188.889067721,23,weekday
231123,4.88943,52.365990000000004,4.84098,52.36475,121096.44771691883,486572.48893849924,117795.50598841129,486458.2914858958,23,weekday
231095,4.88205,52.3686,4.8871199999999995,52.35429,120595.8235321084,486866.36292867153,120930.13259600275,485271.7980257451,23,weekday
231094,4.89027,52.37106,4.89417,52.34094,121157.52767411599,487136.19947036565,121400.32820155723,483783.1529957389,23,weekday
231109,4.84954,52.347409999999996,4.86123,52.34455,118364.22599258431,484524.64234598266,119158.44912458293,484200.58800363546,23,weekday
231110,4.87935,52.36688,4.8956800000000005,52.36422,120410.59765784202,486676.2759798039,121520.79684016734,486372.648229036,23,weekday
231105,4.94051,52.36377,4.9452300000000005,52.35752,124573.96653257127,486302.81605723273,124891.22033573731,485605.45040732704,23,weekday
231129,4.92563,52.35266,4.88211,52.32652,123552.57098331694,485073.03502469015,120567.2841650369,482184.41174140456,23,weekday
231097,4.87704,52.366409999999995,4.8908,52.38933,120252.89977849959,486625.0874488965,121207.54618529769,489168.7310598478,23,weekday
231096,4.88779,52.35456,4.86808,52.366040000000005,120975.9850147019,485301.5242072039,119642.34986761404,486588.25375124515,23,weekday
231120,4.8871,52.35434,4.874969999999999,52.333659999999995,120928.80843098168,485277.3705573674,120086.16307430906,482982.23757561407,23,weekday
231127,4.88921,52.37072,4.86187,52.33336,121085.07986427218,487098.86556651216,119193.03709624236,482955.24909793405,23,weekday
231108,4.90378,52.37001,4.890569999999999,52.35067,122076.80358844975,487013.15027459443,121162.41274931068,484867.4113540728,23,weekday
231143,4.89665,52.37502,4.9142,52.350120000000004,121594.99940388693,487573.8412094944,122771.99919054518,484795.4480532268,23,weekday
231112,4.84849,52.371390000000005,4.9055,52.37797,118312.51310392415,487193.2465013898,122199.82828641057,487898.0252380555,23,weekday
231146,4.89509,52.380179999999996,4.88523,52.35711,121492.66875800151,488148.6794732694,120803.54466092747,485586.44870608894,23,weekday
231147,4.88853,52.3713,4.92986,52.39779,121039.21436009009,487163.7165361843,123872.44921985123,490092.52459989063,23,weekday
231126,4.88915,52.370909999999995,4.86695,52.38498,121081.13900910158,487120.03361459234,119580.51479319567,488696.1255327066,23,weekday
231139,4.9244900000000005,52.361979999999996,5.0029900000000005,52.35125,123481.52257418122,486110.5008407978,128822.30129642277,484885.4043406305,23,weekday
231133,4.92824,52.36515,4.95362,52.31674,123739.19054469257,486461.58076174755,125435.63271064982,481064.7058884253,23,weekday
231117,4.837680000000001,52.39051,4.86214,52.37519,117592.47336760853,489326.11900104285,119245.15629985897,487609.22271334485,23,weekday
231134,4.88659,52.383,4.98919,52.35998,120916.09036180265,488466.4058437358,127887.40477878111,485861.8061122602,23,weekday
231137,4.88828,52.3652,4.88007,52.36408,121017.5166468445,486485.1298585951,120457.45555806135,486364.39674185903,23,weekday
231170,4.85123,52.36175,4.93925,52.37695,118491.17773180336,486119.2914176397,124497.2077647946,487769.79646380886,23,weekday
231171,4.84287,52.36525,4.82557,52.37761,117924.6540392211,486512.95418105985,116757.00171295194,487897.14962017053,23,weekday
231161,4.902769999999999,52.36132,4.9547,52.30734,122001.55640859551,486046.7343191027,125503.03422301685,480018.4018438764,23,weekday
231118,4.87824,52.35718,4.86701,52.36182,120327.41857225381,485597.5580048551,119566.10274224819,486119.2478382772,23,weekday
231168,4.94527,52.35753,4.83509,52.36378,124893.9520311532,485606.54642318754,117393.50880663702,486353.40688634367,23,weekday
231142,4.86695,52.38498,4.87075,52.37859,119580.51479319567,488696.1255327066,119834.15286481462,487983.3037334009,23,weekday
231166,4.88631,52.373509999999996,4.82979,52.37536,120889.72880972386,487410.6503920879,117042.42179275444,487644.58998644433,23,weekday
231177,4.9055,52.37797,5.0029,52.35244,122199.82828641057,487898.0252380555,128816.8713023999,485017.8401858622,23,weekday
231164,4.8908,52.38933,4.85596,52.3839,121207.54618529769,489168.7310598478,118831.4319256438,488581.3899067075,23,weekday
231176,4.88825,52.365190000000005,4.85044,52.384879999999995,121015.46566440145,486484.0312968844,118456.42770399002,488693.1971006577,23,weekday
231125,4.8956800000000005,52.36422,4.88825,52.365190000000005,121520.79684016734,486372.648229036,121015.46566440145,486484.0312968844,23,weekday
231135,4.898630000000001,52.34261,4.83477,52.37939,121705.52084288734,483966.90327411867,117384.95251350585,488090.38194132666,23,weekday
231151,4.947830000000001,52.35628,4.92862,52.36292,125067.50327361,485466.40733365156,123763.50282911773,486213.30017386074,23,weekday
231154,4.9444300000000005,52.35759,4.94081,52.3661,124836.76968418842,485613.5714385378,124595.99717161246,486561.9334677529,23,weekday
231152,4.93185,52.37148,4.9456,52.36763,123989.49627339942,487164.32612840954,124923.27940166809,486730.16772658617,23,weekday
231160,4.88695,52.36827,4.9227099999999995,52.37206,120929.28710065196,486827.3313553899,123367.46420960494,487232.80889510154,23,weekday
231163,4.899290000000001,52.37129,4.89461,52.40344,121771.97802220544,487157.61616754864,121477.579674949,490736.89071667567,23,weekday
231162,4.858280000000001,52.372,4.89048,52.37458,118979.7180413228,487256.205762904,121174.51342248714,487527.747351386,23,weekday
231189,4.86214,52.37519,4.87674,52.3698,119245.15629985897,487609.22271334485,120235.12381343867,487002.4123432248,23,weekday
520363,4.90338,52.34282,4.84503,52.37077,122029.36790674148,483988.0972542875,118076.3673872498,487126.0208673228,23,weekday
520664,4.8369800000000005,52.38777,4.9405,52.3968,117542.50828253131,489021.6199798316,124595.93813885751,489977.855833343,23,weekday
520666,4.90265,52.37233,4.92984,52.39772,122001.5725793239,487271.7945933255,123871.03884263609,490084.74471905816,23,weekday
520670,4.89575,52.37896,4.91392,52.4073,121536.68614044457,488012.63336370426,122794.47085551394,491157.6109553589,23,weekday
520668,4.847519999999999,52.37137,4.878769999999999,52.36509,118246.43850902337,487191.51274170115,120369.69775070247,486477.39252917265,23,weekday
520672,4.87841,52.36224,4.86178,52.333290000000005,120342.95171576217,486160.4657662409,119186.84628710442,482947.50522127585,23,weekday
520661,4.92005,52.338409999999996,4.95934,52.320240000000005,123162.18662291384,483489.9778231136,125827.95157895106,481451.80696628534,23,weekday
520671,4.89564,52.35814,4.95466,52.30733,121513.4842492707,485696.18874250876,125500.29959085792,480017.3054965885,23,weekday
521642,4.8922099999999995,52.35302,4.8684199999999995,52.32544,121275.93661947007,485128.1140947485,119633.17578474314,482070.83946093055,23,weekday
521639,4.88894,52.3577,4.903919999999999,52.3639,121056.73290351845,485650.34975124756,122081.80483903803,486333.26968043525,23,weekday
521638,4.8718900000000005,52.37255,4.87216,52.33677,119906.99690360943,487310.72281579167,119897.09452973961,483329.61972939817,23,weekday
521635,4.83488,52.36996,4.8566,52.36976,117384.44555123433,487041.1180041442,118863.48499674941,487007.8135540483,23,weekday
521643,4.86393,52.362809999999996,4.9256400000000005,52.35573,119357.10125813638,486230.90810508665,123555.4274327132,485414.607725721,23,weekday
521649,4.903919999999999,52.3639,4.99811,52.35844,122081.80483903803,486333.26968043525,128494.10821650349,485687.1613049937,23,weekday
521644,4.91875,52.35127,4.88646,52.33081,123082.8359790406,484921.3869325271,120867.12126989623,482659.66865833814,23,weekday
523112,4.88901,52.38381,4.89692,52.346109999999996,121081.47180415591,488555.3936295661,121591.62605474552,484357.1086848514,23,weekday
523113,4.87125,52.36845,4.896809999999999,52.35682,119860.16557175279,486854.8552335014,121592.19285140085,485548.7820007827,23,weekday
523116,4.90636,52.36959,4.88417,52.326640000000005,122252.20041507806,486965.250872427,120707.8072596979,482196.7867328188,23,weekday
523117,4.9330300000000005,52.36374,4.84783,52.37835,124064.4592103012,486302.6444911403,118273.33012804347,487967.96966883435,23,weekday
523122,4.884580000000001,52.32775,4.88335,52.37435,120736.61321575442,482320.0936796524,120688.80860260506,487505.5086348757,23,weekday
523127,4.8407,52.36019,4.91806,52.35265,117772.60901404297,485951.07858393976,123036.8185106396,485075.2336194201,23,weekday
523129,4.88335,52.37435,5.00856,52.35102,120688.80860260506,487505.5086348757,129201.66644389508,484857.8169096584,23,weekday
524689,4.96537,52.37021,4.98971,52.35949,126271.43152058293,487009.20704635914,127922.52777548978,485807.0926636589,23,weekday
524675,4.8966400000000005,52.36857,4.9185300000000005,52.40699,121589.46068284923,486856.1990272802,123107.94078175157,491121.0800263018,23,weekday
524667,4.879919999999999,52.382940000000005,4.82991,52.37876,120461.92741239698,488462.88811532216,117053.50240610214,488022.82021297066,23,weekday
524685,4.882619999999999,52.36084,4.85648,52.39058,120628.63250026741,486002.69311883656,118872.27807859905,489324.3680940528,23,weekday
524697,4.89839,52.35517,4.87749,52.36345,121698.59012397,485364.4714146949,120281.23251498066,486295.53399037983,23,weekday
524670,4.91183,52.36958,4.88351,52.36107,122624.72255155176,486961.6806659126,120689.43485361367,486027.8618492957,23,weekday
524694,4.88351,52.36107,4.93771,52.400059999999996,120689.43485361367,486027.8618492957,124408.2939809107,490341.7506313437,23,weekday
524699,4.875719999999999,52.35807,4.85139,52.35221,120156.44739519301,485697.79022027174,118494.22913835049,485057.76760585443,23,weekday
524692,4.89187,52.40058,4.85784,52.35908,121288.94169004858,490419.94766514306,118939.25395557386,485818.91130700527,23,weekday
524696,4.8741,52.36325,4.90376,52.34995,120050.1706103579,486274.910791284,122060.55407510322,484781.2264840131,23,weekday
524712,4.90014,52.365759999999995,4.92992,52.369659999999996,121825.72919997814,486541.9422907683,123856.78309590058,486962.6545261158,23,weekday
524714,4.86174,52.3288,4.9250300000000005,52.37972,119180.49866697332,482447.9590427424,123530.89230979815,488084.07616966724,23,weekday
524701,4.88935,52.36266,4.92819,52.36355,121088.45384217013,486202.02108353237,123734.65755251428,486283.5813314085,23,weekday
524715,4.91482,52.36855,4.9576,52.30838,122827.60695154833,486845.74816940987,125701.49945736479,480132.9386098868,23,weekday
524716,4.87749,52.36345,4.9007,52.36527,120281.23251498066,486295.53399037983,121863.50480120147,486487.16726158996,23,weekday
524711,4.98971,52.35949,4.85439,52.34596,127922.52777548978,485807.0926636589,118693.5088699234,484360.87183455,23,weekday
528935,4.88767,52.37413,4.842969999999999,52.36258,120982.81756227475,487478.9942372716,117929.2342440358,486215.832207262,23,weekday
528933,4.90537,52.37797,4.83879,52.36411,122190.97642840259,487898.08408426924,117645.80358980432,486388.21000872273,23,weekday
528936,4.89053,52.37235,4.93701,52.40312,121176.21778902996,487279.6073885034,124362.76912158643,490682.5143151304,23,weekday
528948,4.89179,52.36002,4.87593,52.371590000000005,121252.64580562011,485907.1484311911,120181.36491717084,487201.9617780373,23,weekday
528938,4.85663,52.35358,4.8501,52.36799,118852.34899841371,485207.5707192125,118419.3521565602,486814.1396087233,23,weekday
528943,4.90362,52.37213,4.8849,52.3709,122067.48096581364,487249.1007481236,120791.69789856003,487120.91856686544,23,weekday
528940,4.8826,52.36076,4.89519,52.37365,120627.20818028382,485993.80158626375,121494.54480257243,487422.08471848484,23,weekday
528947,4.8951199999999995,52.3773,4.94359,52.39933,121492.53551473096,487828.2275457879,124807.97444129446,490258.06171312154,23,weekday
531873,4.893009999999999,52.38476,4.98794,52.35901,121354.5213753703,488659.2290742703,127801.66132280092,485754.3489128328,23,weekday
531877,4.84844,52.38394,4.82865,52.365190000000005,118319.4894124048,488589.62037060555,116956.07236158027,486513.6480299789,23,weekday
531870,4.88473,52.37467,4.93701,52.40307,120783.02888351095,487540.4603449251,124362.73455691975,490676.9511119693,23,weekday
531887,4.93042,52.37018,4.8468800000000005,52.37565,123891.19978960953,487020.29668772203,118206.40438472983,487668.04198149615,23,weekday
531879,4.89163,52.35365,4.87596,52.36371,121236.90079092847,485198.4795632891,120177.22309786,486325.19632986374,23,weekday
531888,4.85647,52.35082,4.9242300000000006,52.41147,118839.19981260225,484900.566506533,123498.9921045012,491617.0496647256,23,weekday
531885,4.88253,52.32743,4.940169999999999,52.36506,120596.62047232772,482285.46073086874,124551.6933222641,486446.4883748471,23,weekday
531883,4.89013,52.357409999999994,4.85672,52.35355,121137.57712124563,485617.52693654463,118858.45612830072,485204.1879668011,23,weekday
531892,4.89238,52.40328,4.85577,52.37895,121325.70204691267,490720.122564753,118814.45734773448,488030.7330232771,23,weekday
531889,4.940519999999999,52.35945,4.86434,52.34337,124571.6854270305,485822.15507397713,119369.42475232329,484067.76533943776,23,weekday
533553,4.89609,52.343070000000004,4.95852,52.318529999999996,121532.77808586913,484019.253681597,125770.9189580387,481261.87863216404,23,weekday
533559,4.84607,52.35223,4.8407,52.363,118131.79142437896,485062.68565609766,117774.96658571038,486263.72595519375,23,weekday
533563,4.89294,52.386140000000005,4.9878800000000005,52.35902,121350.80300114985,488812.8050006264,127797.58021266191,485755.4840620535,23,weekday
533564,4.9026,52.3644,4.92945,52.39733,121992.2678987165,486389.50149748195,123844.22093619966,490041.5194160525,23,weekday
535257,4.84609,52.34196,4.8568,52.346309999999995,118124.62344090498,483920.0133963755,118858.01157849541,484398.6091798512,23,weekday
535268,4.94972,52.354929999999996,4.86493,52.34369,125195.35238036033,485315.4233783522,119409.88634731338,484103.0793887845,23,weekday
535269,4.89239,52.37615,4.85493,52.37862,121305.77017934955,487701.5406790486,118756.9924957488,487994.4360369182,23,weekday
535253,4.89149,52.34409,4.88949,52.3332,121220.08831668118,484134.87510455895,121075.48259141334,482924.16280587437,23,weekday
535270,4.86273,52.35972,4.84045,52.36869,119272.87614464543,485887.6975685796,117762.71430885971,486896.93803268415,23,weekday
535272,4.88456,52.335370000000005,4.89204,52.36541,120741.12850878097,483167.92023723753,121273.77273849312,486506.73871517164,23,weekday
535264,4.8712800000000005,52.36837,4.85913,52.36784,119862.14537657116,486845.93966367026,119034.23051514587,486792.9306147317,23,weekday
535260,4.92097,52.3746,4.8835,52.36103,123250.78766978341,487516.17849055876,120688.72275234274,486023.41607408744,23,weekday
535279,4.95995,52.30641,4.900919999999999,52.36481,125860.47387091145,479912.8053269011,121878.14574972741,486435.88574324065,23,weekday
535286,4.9576,52.30835,4.88455,52.39012,125701.4796804926,480129.60074722324,120782.69535895601,489259.5620833985,23,weekday
535289,4.896780000000001,52.3693,4.88417,52.32662,121599.54509424603,486937.3564905162,120707.7918187048,482194.5614932831,23,weekday
535287,4.88823,52.36963,4.88502,52.35261,121017.50464075676,486978.04798768274,120785.76976359481,485085.8660884985,23,weekday
535284,4.85848,52.34277,4.8407,52.36306,118969.6130944675,484003.9047256626,117775.01692582274,486270.4017017014,23,weekday
535290,4.9305699999999995,52.36282,5.00319,52.35118,123896.2558719234,486201.33525200584,128835.88656360908,484877.5437040206,23,weekday
535288,4.8568,52.346309999999995,4.85035,52.35324,118858.01157849541,484398.6091798512,118424.22224120129,485172.89208461565,23,weekday
537225,4.895630000000001,52.34173,4.88851,52.3625,121500.42041167602,483870.37453876535,121031.11503979308,486184.61239836604,23,weekday
537237,4.92464,52.35859,4.89432,52.37728,123489.33277123675,485733.2540242779,121438.04662238416,487826.3724736302,23,weekday
537217,4.903630000000001,52.34925,4.90026,52.36573,122051.17701998368,484703.4017326652,121833.87996677408,486538.5494813976,23,weekday
537230,4.87667,52.37148,4.93671,52.371179999999995,120231.67335128164,487189.3675865785,124320.26113625334,487128.8787352524,23,weekday
537214,4.88473,52.35866,4.8956,52.36465,120770.6786860358,485759.1418655346,121515.67237811408,486420.5282317267,23,weekday
537223,4.89303,52.35301,4.93185,52.371990000000004,121331.79520282109,485126.6202578808,123989.85279740661,487221.0704185441,23,weekday
537231,4.82869,52.35669,4.8685599999999996,52.375209999999996,116951.5086005937,485567.89751064614,119682.34406754439,487608.2998545242,23,weekday
537213,5.01351,52.34745,4.9650099999999995,52.374140000000004,129536.87723297693,484458.8567654592,126249.46150379165,487446.61551413866,23,weekday
537233,4.88885,52.355709999999995,4.85419,52.36473,121049.07949958488,485428.979183314,118695.23923772147,486449.3668782341,23,weekday
537238,4.84814,52.354859999999995,4.90666,52.34251,118274.99788763796,485354.25455251004,122252.6554792232,483952.1190433529,23,weekday
537255,4.99835,52.35634,5.00057,52.35072,128509.20395097006,485453.4204133331,128657.10581132327,484827.3114725756,23,weekday
537247,4.86373,52.3606,4.88384,52.37862,119341.70237954691,485985.116147773,120725.47593708822,487980.37010941294,23,weekday
537249,4.89602,52.36407,4.89364,52.37956,121543.84191070973,486355.8017926013,121393.47165737412,488080.36769646424,23,weekday
537250,4.893759999999999,52.39953,4.8961,52.34329,121416.77274549715,490302.24315164646,121533.62537407923,484043.7267985862,23,weekday
537239,4.8762,52.361990000000006,4.88856,52.4041,120192.22090125782,486133.70917143184,121066.37025409986,490813.14102014806,23,weekday
537244,4.89533,52.36248,4.95472,52.307359999999996,121495.64364940878,486179.2125702071,125504.4114933204,480020.61894881766,23,weekday
537240,4.8955,52.36469,4.85122,52.36456,121508.89140948506,486425.0249528587,118492.80877361906,486431.94416147383,23,weekday
537263,5.00319,52.35116,4.9085,52.34395,128835.87477521121,484875.3184380593,122379.10161335045,484111.5074137666,23,weekday
537251,4.86071,52.34359,4.8996,52.34105,119122.23927158299,484094.033563739,121770.45440121122,483792.8888013205,23,weekday
537271,4.89684,52.356840000000005,4.86714,52.368159999999996,121594.25161626539,485550.99342819105,119580.01971664719,486824.5897728897,23,weekday
537245,4.87654,52.3655,4.846509999999999,52.37708,120218.13193762916,486524.07814894035,118182.39654163035,487827.33568874403,23,weekday
537274,4.846,52.34912,4.91927,52.33871,118124.43853107974,484716.6957934956,123109.24350855761,483523.6994324054,23,weekday
542707,4.87521,52.36913,4.93003,52.397909999999996,120130.39861199826,486928.60126391135,123884.1038077666,490105.8032537971,23,weekday
542683,4.8718,52.373259999999995,4.84435,52.37274,119901.4297792853,487389.76306546765,118031.69992468154,487345.5549960641,23,weekday
542701,4.84054,52.35519,4.9317,52.40684,117757.51401742295,485394.84917369916,124004.01122942161,491098.67506618594,23,weekday
542745,4.88008,52.38114,4.89825,52.35095,120471.41923357526,488262.53815063374,121685.88504651346,484895.0073165516,23,weekday
542731,4.84831,52.39159,4.89122,52.407059999999994,118316.96883498765,489440.8486009182,121249.64041329952,491141.23942916316,23,weekday
542728,4.896380000000001,52.37014,4.96556,52.37451,121572.93626282897,487031.0018468636,126287.15454619436,487487.565004566,23,weekday
542698,4.8326,52.3564,4.85121,52.3483,117217.62474874323,485533.5860070641,118478.7485407317,484622.8229153667,23,weekday
542744,4.87533,52.36412,4.95443,52.34455,120134.63410832062,486371.1169363638,125509.33427441379,484158.5874672523,23,weekday
542743,4.87821,52.36908,4.86265,52.37637,120334.67352810019,486921.5989333498,119280.83522791397,487740.2614376309,23,weekday
542746,4.93138,52.37088,4.8733699999999995,52.32698,123957.06879365807,487097.76935648796,119971.84029743576,482239.7793946227,23,weekday
542708,4.8909400000000005,52.36246,4.954619999999999,52.307320000000004,121196.6037823482,486179.02575556387,125497.56495747778,480016.2091508143,23,weekday
542739,4.89355,52.36061,4.87138,52.362590000000004,121372.981880306,485971.97544123995,119864.37877169927,486202.7925577172,23,weekday
542747,4.91585,52.357479999999995,4.8725,52.36658,122889.7456511099,485613.60993947764,119943.82001854564,486646.188462684,23,weekday
547620,4.85745,52.32928,4.92507,52.37968,118888.45462031802,482503.49312972295,123533.58747351979,488079.6082631595,23,weekday
547619,4.87634,52.380759999999995,4.8800099999999995,52.36632,120216.4786945757,488222.0467371142,120455.11297881178,486613.6540060843,23,weekday
547609,4.87876,52.380179999999996,4.88572,52.39015,120380.79598633335,488156.35530001234,120862.36324160287,489262.3481516649,23,weekday
547627,4.89722,52.36264,4.94649,52.35298,121624.50128368492,486196.14261012315,124973.98371853477,485099.7935464501,23,weekday
547630,4.94808,52.356320000000004,4.86475,52.34395,125084.56141210973,485470.7546468323,119397.82899609105,484132.0959574502,23,weekday
547625,4.90279,52.369890000000005,4.95469,52.30735,122009.29194930573,487000.2488996974,125502.35886123517,480019.51853251824,23,weekday
547631,4.86101,52.34511,4.89089,52.345079999999996,119143.9101283004,484263.0036417769,121179.95661793373,484245.304681037,23,weekday
549740,4.89157,52.351079999999996,4.91913,52.3407,121230.85776057378,484912.56263957534,123101.13198771571,483745.17343526165,23,weekday
549746,4.89487,52.34552,4.8640099999999995,52.362629999999996,121451.49297337118,484292.4106408161,119362.4058262237,486210.8414932199,23,weekday
549752,4.9168,52.37172,5.00131,52.354009999999995,122964.74557739566,487197.5753379184,128709.47326180122,485193.09911549476,23,weekday
549766,4.89622,52.34172,4.84374,52.36323,121540.61950238625,483868.9894141155,117982.22477295075,486287.7592331344,23,weekday
549753,4.85352,52.37082,4.83194,52.35926,118654.59444874112,487127.292257546,117175.1008421469,485852.1403161671,23,weekday
549759,4.92909,52.35426,4.82629,52.379490000000004,123789.42654402231,485249.5601336743,116807.64661698497,488105.9437208517,23,weekday
549764,4.89621,52.35508,4.86803,52.32379,121550.00718666425,485355.46160769527,119605.27406807504,481887.4478090884,23,weekday
549754,4.86702,52.34426,4.88692,52.37052,119552.76176664082,484165.47472277714,120928.97204710623,487077.68708099297,23,weekday
549761,4.88298,52.370940000000004,4.93534,52.39846,120660.97306634538,487126.277089823,124245.88775709616,490164.73149534833,23,weekday
549767,4.90278,52.369890000000005,4.92961,52.39758,122008.61091317468,487000.253451818,123855.28644758172,490069.26660542656,23,weekday
549768,4.90367,52.37474,4.846019999999999,52.38358,122072.82351774069,487539.4748663554,118154.43237073864,488550.793429273,23,weekday
549777,4.85055,52.359559999999995,4.90672,52.402029999999996,118443.05468067357,485875.96937369514,122300.64995244656,490574.47487583983,23,weekday
549776,4.88735,52.37982,4.94819,52.35627,120965.39322711033,488112.2316262963,125092.02142779133,485465.14609931665,23,weekday
552395,4.83901,52.37822,4.82578,52.3808,117672.66388174023,487958.01207575086,116774.05072189351,488251.9667759787,23,weekday
552415,4.93685,52.371109999999994,4.91924,52.35857,124329.74698796793,487121.0310472656,123121.46473933675,485733.39009712933,23,weekday
552411,4.85604,52.3636,4.87666,52.363209999999995,118820.32371575381,486322.7150336605,120224.51029639089,486269.2288610681,23,weekday
552428,4.92429,52.36392,4.8402199999999995,52.38176,123469.27803267616,486326.43817890063,117758.02644360563,488351.25988016324,23,weekday
552427,4.87961,52.37322,4.95368,52.30917,120433.24644836294,487381.5587291732,125434.68775844129,480222.42685312766,23,weekday
